wl,n,k
0.996,2.0039,0
0.998,2.00385,0
1,2.0038,0.00E+00
1.002,2.00375,0.00E+00
1.004,2.00371,0.00E+00
1.006,2.00366,0.00E+00
1.008,2.00361,0.00E+00
1.01,2.00356,0
1.012,2.00351,0
1.014,2.00346,0
1.016,2.00342,0
1.018,2.00337,0
1.02,2.00332,0.00E+00
1.022,2.00327,0.00E+00
1.024,2.00322,0.00E+00
1.026,2.00317,0.00E+00
1.028,2.00313,0.00E+00
1.03,2.00308,0
1.032,2.00303,0
1.034,2.00298,0
1.036,2.00293,0
1.038,2.00288,0
1.04,2.00283,0.00E+00
1.042,2.00279,0.00E+00
1.044,2.00274,0.00E+00
1.046,2.00269,0.00E+00
1.048,2.00264,0.00E+00
1.05,2.00259,0
1.052,2.00254,0
1.054,2.0025,0
1.056,2.00245,0
1.058,2.0024,0
1.06,2.00235,0.00E+00
1.062,2.0023,0.00E+00
1.064,2.00225,0.00E+00
1.066,2.00221,0.00E+00
1.068,2.00216,0.00E+00
1.07,2.00211,0
1.072,2.00206,0
1.074,2.00201,0
1.076,2.00196,0
1.078,2.00192,0
1.08,2.00187,0.00E+00
1.082,2.00182,0.00E+00
1.084,2.00177,0.00E+00
1.086,2.00172,0.00E+00
1.088,2.00167,0.00E+00
1.09,2.00162,0
1.092,2.00158,0
1.094,2.00153,0
1.096,2.00148,0
1.098,2.00143,0
1.1,2.00138,0.00E+00
1.102,2.00133,0.00E+00
1.104,2.00129,0.00E+00
1.106,2.00124,0.00E+00
1.108,2.00119,0.00E+00
1.11,2.00114,0
1.112,2.00109,0
1.114,2.00104,0
1.116,2.001,0
1.118,2.00095,0
1.12,2.0009,0.00E+00
1.122,2.00085,0.00E+00
1.124,2.0008,0.00E+00
1.126,2.00075,0.00E+00
1.128,2.00071,0.00E+00
1.13,2.00066,0
1.132,2.00061,0
1.134,2.00056,0
1.136,2.00051,0
1.138,2.00046,0
1.14,2.00041,0.00E+00
1.142,2.00037,0.00E+00
1.144,2.00032,0.00E+00
1.146,2.00027,0.00E+00
1.148,2.00022,0.00E+00
1.15,2.00017,0
1.152,2.00012,0
1.154,2.00008,0
1.156,2.00003,0
1.158,1.99998,0
1.16,1.99993,0.00E+00
1.162,1.99988,0.00E+00
1.164,1.99983,0.00E+00
1.166,1.99979,0.00E+00
1.168,1.99974,0.00E+00
1.17,1.99969,0
1.172,1.99964,0
1.174,1.99959,0
1.176,1.99954,0
1.178,1.9995,0
1.18,1.99945,0.00E+00
1.182,1.9994,0.00E+00
1.184,1.99935,0.00E+00
1.186,1.9993,0.00E+00
1.188,1.99925,0.00E+00
1.19,1.99921,0
1.192,1.99916,0
1.194,1.99911,0
1.196,1.99906,0
1.198,1.99901,0
1.2,1.99896,0.00E+00
1.202,1.99891,0.00E+00
1.204,1.99887,0.00E+00
1.206,1.99882,0.00E+00
1.208,1.99877,0.00E+00
1.21,1.99872,0
1.212,1.99867,0
1.214,1.99862,0
1.216,1.99858,0
1.218,1.99853,0
