wl,n,k
2.336,1.37,0
2.338,1.37,0
2.34,1.37,0
2.342,1.37,0
2.344,1.37,0
2.346,1.37,0
2.348,1.37,0
2.35,1.37,0
2.352,1.37,0
2.354,1.37,0
2.356,1.37001,0
2.358,1.37,0
2.36,1.37,0
2.362,1.36999,0
2.364,1.36998,0
2.366,1.36998,0
2.368,1.36998,0
2.37,1.37,0
2.372,1.37003,0
2.374,1.37006,0
2.376,1.37008,0
2.378,1.37006,0
2.38,1.37,0
2.382,1.36989,0
2.384,1.36977,0
2.386,1.36971,0
2.388,1.36977,0
2.39,1.37,0
2.392,1.37042,0
2.394,1.37085,0
2.396,1.37108,0
2.398,1.37087,0
2.4,1.37,0
2.402,1.36835,0
2.404,1.36618,0
2.406,1.36382,0
2.408,1.36165,0
2.41,1.36,0
2.412,1.35913,0
2.414,1.35892,0
2.416,1.35915,0
2.418,1.35958,0
2.42,1.36,0
2.422,1.36023,0
2.424,1.36029,0
2.426,1.36023,0
2.428,1.36011,0
2.43,1.36,0
2.432,1.35994,0
2.434,1.35992,0
2.436,1.35994,0
2.438,1.35997,0
2.44,1.36,0
2.442,1.36002,0
2.444,1.36002,0
2.446,1.36002,0
2.448,1.36001,0
2.45,1.36,0
2.452,1.36,0
2.454,1.35999,0
2.456,1.36,0
2.458,1.36,0
2.46,1.36,0
2.462,1.36,0
2.464,1.36,0
2.466,1.36,0
2.468,1.36,0
2.47,1.36,0
2.472,1.36,0
2.474,1.36,0
2.476,1.36,0
2.478,1.36,0
2.48,1.36,0
2.482,1.36,0
2.484,1.36,0
2.486,1.36,0
2.488,1.36,0
2.49,1.36,0
2.492,1.36,0
2.494,1.36,0
2.496,1.36,0
2.498,1.36,0
2.5,1.36,0
8,1.264,1.30E-04
8.1,1.26052,1.46E-04
8.2,1.25683,1.64E-04
8.3,1.25317,1.83E-04
8.4,1.24976,2.04E-04
8.5,1.24654,2.27E-04
8.6,1.2433,2.52E-04
8.7,1.23984,2.81E-04
8.8,1.23602,3.15E-04
8.9,1.23193,3.54E-04
9,1.22775,3.97E-04
9.1,1.22363,4.45E-04
9.2,1.21968,4.97E-04
9.3,1.21574,5.55E-04
9.4,1.21162,6.19E-04
9.5,1.20714,6.92E-04
9.6,1.20214,7.72E-04
9.7,1.19671,8.63E-04
9.8,1.19106,9.64E-04
9.9,1.18542,1.08E-03
10,1.18,1.20E-03
10.1,1.17496,1.34E-03
10.2,1.17019,1.49E-03
10.3,1.16552,1.67E-03
10.4,1.16082,1.86E-03
10.5,1.15599,2.08E-03
10.6,1.15149,2.31E-03
10.7,1.14785,2.55E-03
10.8,1.144,2.81E-03
