wl,n,k
1.85,1.74,0.017
1.852,1.73978,0.01713
1.854,1.73955,0.01731
1.856,1.73934,0.01753
1.858,1.73915,0.01777
1.86,1.739,0.018
1.862,1.7389,0.01821
1.864,1.73885,0.01841
1.866,1.73885,0.0186
1.868,1.7389,0.01879
1.87,1.739,0.019
1.872,1.73914,0.01923
1.874,1.73932,0.01947
1.876,1.73953,0.01969
1.878,1.73976,0.01987
1.88,1.74,0.02
1.882,1.74025,0.02006
1.884,1.74048,0.02006
1.886,1.7407,0.02004
1.888,1.74087,0.02001
1.89,1.741,0.02
1.892,1.74106,0.02002
1.894,1.74108,0.02006
1.896,1.74106,0.02009
1.898,1.74103,0.02008
1.9,1.741,0.02
1.902,1.74098,0.01984
1.904,1.74098,0.01962
1.906,1.74098,0.01939
1.908,1.74099,0.01917
1.91,1.741,0.019
1.912,1.741,0.01891
1.914,1.74101,0.01889
1.916,1.74101,0.01891
1.918,1.741,0.01896
1.92,1.741,0.019
1.922,1.741,0.01902
1.924,1.741,0.01903
1.926,1.741,0.01902
1.928,1.741,0.01901
1.93,1.741,0.019
1.932,1.741,0.019
1.934,1.74101,0.019
1.936,1.74101,0.019
1.938,1.74101,0.019
1.94,1.741,0.019
1.942,1.74099,0.01899
1.944,1.74098,0.01898
1.946,1.74097,0.01897
1.948,1.74098,0.01898
1.95,1.741,0.019
1.952,1.74105,0.01904
1.954,1.74109,0.01908
1.956,1.74112,0.01911
1.958,1.74109,0.01909
1.96,1.741,0.019
1.962,1.74082,0.01884
1.964,1.7406,0.01862
1.966,1.74035,0.01838
1.968,1.74014,0.01816
1.97,1.74,0.018
1.972,1.73995,0.01791
1.974,1.73998,0.01789
1.976,1.74002,0.01791
1.978,1.74004,0.01796
1.98,1.74,0.018
1.982,1.73986,0.01802
1.984,1.73965,0.01803
1.986,1.73941,0.01802
1.988,1.73918,0.01801
1.99,1.739,0.018
1.992,1.7389,0.01799
1.994,1.73886,0.01799
1.996,1.73888,0.01799
1.998,1.73893,0.018
2,1.739,0.018
2.002,1.73907,0.018
2.004,1.73912,0.018
2.006,1.73914,0.018
2.008,1.7391,0.018
2.01,1.739,0.018
2.012,1.73882,0.018
2.014,1.73859,0.01799
2.016,1.73835,0.01799
2.018,1.73814,0.01799
2.02,1.738,0.018
2.022,1.73796,0.01801
2.024,1.73798,0.01802
2.026,1.73802,0.01803
2.028,1.73805,0.01802
2.03,1.738,0.018
2.032,1.73786,0.01796
2.034,1.73765,0.01791
2.036,1.7374,0.01789
2.038,1.73718,0.01791
2.04,1.737,0.018
2.042,1.73691,0.01817
2.044,1.73688,0.01838
2.046,1.73691,0.01862
2.048,1.73695,0.01884
2.05,1.737,0.019
2.052,1.73703,0.01909
2.054,1.73703,0.01911
2.056,1.73703,0.01908
2.058,1.73701,0.01904
2.06,1.737,0.019
2.062,1.73699,0.01898
2.064,1.73699,0.01898
2.066,1.73699,0.01899
2.068,1.737,0.019
2.07,1.737,0.019
2.072,1.737,0.01899
2.074,1.73701,0.01898
2.076,1.73701,0.01898
2.078,1.73701,0.01898
2.08,1.737,0.019
2.082,1.73699,0.01904
2.084,1.73698,0.01908
2.086,1.73697,0.01911
2.088,1.73698,0.01909
2.09,1.737,0.019
2.092,1.73704,0.01883
2.094,1.73708,0.01861
2.096,1.73711,0.01838
2.098,1.73708,0.01816
2.1,1.737,0.018
2.102,1.73684,0.01792
2.104,1.73662,0.01792
2.106,1.73639,0.01794
2.108,1.73617,0.01798
2.11,1.736,0.018
2.112,1.7359,0.01798
2.114,1.73587,0.01794
2.116,1.73589,0.01791
2.118,1.73593,0.01792
2.12,1.736,0.018
2.122,1.73607,0.01816
2.124,1.73611,0.01838
2.126,1.73613,0.01861
2.128,1.7361,0.01883
2.13,1.736,0.019
2.132,1.73583,0.01908
2.134,1.73561,0.0191
2.136,1.73538,0.01908
2.138,1.73516,0.01903
2.14,1.735,0.019
2.142,1.73492,0.01899
2.144,1.73489,0.019
2.146,1.73492,0.01901
2.148,1.73496,0.01902
2.15,1.735,0.019
2.152,1.73502,0.01895
2.154,1.73503,0.0189
2.156,1.73502,0.01887
2.158,1.73501,0.01889
2.16,1.735,0.019
2.162,1.735,0.01921
2.164,1.735,0.01947
2.166,1.735,0.01973
2.168,1.735,0.01992
2.17,1.735,0.02
2.172,1.73499,0.01992
2.174,1.73498,0.01972
2.176,1.73497,0.01946
