wl,n,k
1.076,1.46704,0.00E+00
1.078,1.46703,0.00E+00
1.08,1.46702,0.00E+00
1.082,1.46701,0.00E+00
1.084,1.467,0.00E+00
1.086,1.46699,0.00E+00
1.088,1.46698,0.00E+00
1.09,1.46697,0.00E+00
1.092,1.46696,0.00E+00
1.094,1.46695,0.00E+00
1.096,1.46695,0.00E+00
1.098,1.46694,0.00E+00
1.1,1.46693,0.00E+00
1.102,1.46692,0.00E+00
1.104,1.46691,0.00E+00
1.106,1.4669,0.00E+00
1.108,1.46689,0.00E+00
1.11,1.46688,0.00E+00
1.112,1.46687,0.00E+00
1.114,1.46686,0.00E+00
1.116,1.46686,0.00E+00
1.118,1.46685,0.00E+00
1.12,1.46684,0.00E+00
1.122,1.46683,0.00E+00
1.124,1.46682,0.00E+00
1.126,1.46681,0.00E+00
1.128,1.4668,0.00E+00
1.13,1.46679,0.00E+00
1.132,1.46678,0.00E+00
1.134,1.46677,0.00E+00
1.136,1.46677,0.00E+00
1.138,1.46676,0.00E+00
1.14,1.46675,0.00E+00
1.142,1.46674,0.00E+00
1.144,1.46673,0.00E+00
1.146,1.46673,0.00E+00
1.148,1.46672,0.00E+00
1.15,1.46671,0.00E+00
1.152,1.4667,0.00E+00
1.154,1.46669,0.00E+00
1.156,1.46669,0.00E+00
1.158,1.46668,0.00E+00
1.16,1.46667,0.00E+00
1.162,1.46666,0.00E+00
1.164,1.46665,0.00E+00
1.166,1.46665,0.00E+00
1.168,1.46664,0.00E+00
1.17,1.46663,0.00E+00
1.172,1.46662,0.00E+00
1.174,1.46661,0.00E+00
1.176,1.46661,0.00E+00
1.178,1.4666,0.00E+00
1.18,1.46659,0.00E+00
1.182,1.46658,0.00E+00
1.184,1.46657,0.00E+00
1.186,1.46657,0.00E+00
1.188,1.46656,0.00E+00
1.19,1.46656,0.00E+00
1.192,1.46655,0.00E+00
1.194,1.46654,0.00E+00
1.196,1.46654,0.00E+00
1.198,1.46653,0.00E+00
1.2,1.46652,0.00E+00
1.202,1.46651,0.00E+00
1.204,1.4665,0.00E+00
1.206,1.4665,0.00E+00
1.208,1.46649,0.00E+00
1.21,1.46648,0.00E+00
1.212,1.46648,0.00E+00
1.214,1.46647,0.00E+00
1.216,1.46647,0.00E+00
1.218,1.46646,0.00E+00
1.22,1.46645,0.00E+00
1.222,1.46644,0.00E+00
1.224,1.46643,0.00E+00
1.226,1.46643,0.00E+00
1.228,1.46642,0.00E+00
1.23,1.46642,0.00E+00
1.232,1.46641,0.00E+00
1.234,1.4664,0.00E+00
1.236,1.4664,0.00E+00
1.238,1.46639,0.00E+00
1.24,1.46638,0.00E+00
1.242,1.46638,0.00E+00
1.244,1.46637,0.00E+00
1.246,1.46637,0.00E+00
1.248,1.46636,0.00E+00
1.25,1.46635,0.00E+00
1.252,1.46635,0.00E+00
1.254,1.46634,0.00E+00
1.256,1.46634,0.00E+00
1.258,1.46633,0.00E+00
1.26,1.46632,0.00E+00
1.262,1.46632,0.00E+00
1.264,1.46631,0.00E+00
1.266,1.46631,0.00E+00
1.268,1.4663,0.00E+00
1.27,1.46629,0.00E+00
1.272,1.46629,0.00E+00
1.274,1.46628,0.00E+00
1.276,1.46628,0.00E+00
1.278,1.46627,0.00E+00
1.28,1.46626,0.00E+00
1.282,1.46626,0.00E+00
1.284,1.46625,0.00E+00
1.286,1.46625,0.00E+00
1.288,1.46624,0.00E+00
1.29,1.46623,0.00E+00
1.292,1.46623,0.00E+00
1.294,1.46622,0.00E+00
1.296,1.46622,0.00E+00
1.298,1.46621,0.00E+00
1.3,1.4662,0.00E+00
1.302,1.4662,0.00E+00
1.304,1.46619,0.00E+00
1.306,1.46619,0.00E+00
1.308,1.46618,0.00E+00
1.31,1.46618,0.00E+00
1.312,1.46617,0.00E+00
1.314,1.46616,0.00E+00
1.316,1.46616,0.00E+00
1.318,1.46615,0.00E+00
1.32,1.46615,0.00E+00
1.322,1.46615,0.00E+00
1.324,1.46614,0.00E+00
1.326,1.46614,0.00E+00
1.328,1.46613,0.00E+00
1.33,1.46612,0.00E+00
1.332,1.46612,0.00E+00
1.334,1.46611,0.00E+00
1.336,1.46611,0.00E+00
1.338,1.4661,0.00E+00
1.34,1.4661,0.00E+00
1.342,1.46609,0.00E+00
1.344,1.46608,0.00E+00
1.346,1.46608,0.00E+00
1.348,1.46607,0.00E+00
1.35,1.46607,0.00E+00
1.352,1.46607,0.00E+00
1.354,1.46606,0.00E+00
1.356,1.46606,0.00E+00
1.358,1.46605,0.00E+00
1.36,1.46605,0.00E+00
1.362,1.46605,0.00E+00
1.364,1.46604,0.00E+00
1.366,1.46604,0.00E+00
1.368,1.46603,0.00E+00
1.37,1.46602,0.00E+00
