wl,n,k
2.084,2.2826,0.00E+00
2.086,2.2824,0.00E+00
2.088,2.2822,0.00E+00
2.09,2.282,0.00E+00
2.092,2.2818,0.00E+00
2.094,2.2816,0.00E+00
2.096,2.2814,0.00E+00
2.098,2.2812,0.00E+00
2.1,2.281,0.00E+00
2.102,2.2809,0.00E+00
2.104,2.2808,0.00E+00
2.106,2.2807,0.00E+00
2.108,2.2806,0.00E+00
2.11,2.2805,0.00E+00
2.112,2.2804,0.00E+00
2.114,2.2803,0.00E+00
2.116,2.2802,0.00E+00
2.118,2.2801,0.00E+00
2.12,2.28,0.00E+00
2.122,2.28,0.00E+00
2.124,2.28,0.00E+00
2.126,2.28,0.00E+00
2.128,2.28,0.00E+00
2.13,2.28,0.00E+00
2.132,2.28,0.00E+00
2.134,2.28,0.00E+00
2.136,2.28,0.00E+00
2.138,2.28,0.00E+00
2.14,2.28,0.00E+00
2.142,2.2799,0.00E+00
2.144,2.2798,0.00E+00
2.146,2.2797,0.00E+00
2.148,2.2796,0.00E+00
2.15,2.2795,0.00E+00
2.152,2.2794,0.00E+00
2.154,2.2793,0.00E+00
2.156,2.2792,0.00E+00
2.158,2.2791,0.00E+00
2.16,2.279,0.00E+00
2.162,2.2789,0.00E+00
2.164,2.2788,0.00E+00
2.166,2.2787,0.00E+00
2.168,2.2786,0.00E+00
2.17,2.2785,0.00E+00
2.172,2.2784,0.00E+00
2.174,2.2783,0.00E+00
2.176,2.2782,0.00E+00
2.178,2.2781,0.00E+00
2.18,2.278,0.00E+00
2.182,2.278,0.00E+00
2.184,2.278,0.00E+00
2.186,2.278,0.00E+00
2.188,2.278,0.00E+00
2.19,2.278,0.00E+00
2.192,2.278,0.00E+00
2.194,2.278,0.00E+00
2.196,2.278,0.00E+00
2.198,2.278,0.00E+00
2.2,2.278,0.00E+00
2.202,2.2779,0.00E+00
2.204,2.2778,0.00E+00
2.206,2.2777,0.00E+00
2.208,2.2776,0.00E+00
2.21,2.2775,0.00E+00
2.212,2.2774,0.00E+00
2.214,2.2773,0.00E+00
2.216,2.2772,0.00E+00
2.218,2.2771,0.00E+00
2.22,2.277,0.00E+00
2.222,2.277,0.00E+00
2.224,2.277,0.00E+00
2.226,2.277,0.00E+00
2.228,2.277,0.00E+00
2.23,2.277,0.00E+00
2.232,2.277,0.00E+00
2.234,2.277,0.00E+00
2.236,2.277,0.00E+00
2.238,2.277,0.00E+00
2.24,2.277,0.00E+00
2.242,2.2769,0.00E+00
2.244,2.2768,0.00E+00
2.246,2.2767,0.00E+00
2.248,2.2766,0.00E+00
2.25,2.2765,0.00E+00
2.252,2.2764,0.00E+00
2.254,2.2763,0.00E+00
2.256,2.2762,0.00E+00
2.258,2.2761,0.00E+00
2.26,2.276,0.00E+00
2.262,2.276,0.00E+00
2.264,2.276,0.00E+00
2.266,2.276,0.00E+00
2.268,2.276,0.00E+00
2.27,2.276,0.00E+00
2.272,2.276,0.00E+00
2.274,2.276,0.00E+00
2.276,2.276,0.00E+00
2.278,2.276,0.00E+00
2.28,2.276,0.00E+00
2.282,2.2759,0.00E+00
2.284,2.2758,0.00E+00
2.286,2.2757,0.00E+00
2.288,2.2756,0.00E+00
2.29,2.2755,0.00E+00
2.292,2.2754,0.00E+00
2.294,2.2753,0.00E+00
2.296,2.2752,0.00E+00
2.298,2.2751,0.00E+00
2.3,2.275,0.00E+00
2.302,2.2749,0.00E+00
2.304,2.2748,0.00E+00
2.306,2.2747,0.00E+00
2.308,2.2746,0.00E+00
2.31,2.2745,0.00E+00
2.312,2.2744,0.00E+00
2.314,2.2743,0.00E+00
2.316,2.2742,0.00E+00
2.318,2.2741,0.00E+00
2.32,2.274,0.00E+00
2.322,2.2739,0.00E+00
2.324,2.2738,0.00E+00
2.326,2.2737,0.00E+00
2.328,2.2736,0.00E+00
2.33,2.2735,0.00E+00
2.332,2.2734,0.00E+00
2.334,2.2733,0.00E+00
2.336,2.2732,0.00E+00
2.338,2.2731,0.00E+00
2.34,2.273,0.00E+00
2.342,2.2729,0.00E+00
2.344,2.2728,0.00E+00
2.346,2.2727,0.00E+00
2.348,2.2726,0.00E+00
2.35,2.2725,0.00E+00
2.352,2.2724,0.00E+00
2.354,2.2723,0.00E+00
2.356,2.2722,0.00E+00
2.358,2.2721,0.00E+00
2.36,2.272,0.00E+00
2.362,2.2719,0.00E+00
2.364,2.2718,0.00E+00
2.366,2.2717,0.00E+00
2.368,2.2716,0.00E+00
2.37,2.2715,0.00E+00
2.372,2.2714,0.00E+00
2.374,2.2713,0.00E+00
2.376,2.2712,0.00E+00
2.378,2.2711,0.00E+00
2.38,2.271,0.00E+00
2.382,2.271,0.00E+00
2.384,2.271,0.00E+00
2.386,2.271,0.00E+00
2.388,2.271,0.00E+00
2.39,2.271,0.00E+00
2.392,2.271,0.00E+00
2.394,2.271,0.00E+00
2.396,2.271,0.00E+00
2.398,2.271,0.00E+00
2.4,2.271,0.00E+00
2.402,2.2709,0.00E+00
2.404,2.2708,0.00E+00
2.406,2.2707,0.00E+00
2.408,2.2706,0.00E+00
2.41,2.2705,0.00E+00
2.412,2.2704,0.00E+00
2.414,2.2703,0.00E+00
2.416,2.2702,0.00E+00
2.418,2.2701,0.00E+00
2.42,2.27,0.00E+00
2.422,2.2699,0.00E+00
2.424,2.2698,0.00E+00
2.426,2.2697,0.00E+00
2.428,2.2696,0.00E+00
2.43,2.2695,0.00E+00
2.432,2.2694,0.00E+00
2.434,2.2693,0.00E+00
2.436,2.2692,0.00E+00
2.438,2.2691,0.00E+00
2.44,2.269,0.00E+00
2.442,2.2689,0.00E+00
2.444,2.2688,0.00E+00
2.446,2.2687,0.00E+00
2.448,2.2686,0.00E+00
2.45,2.2685,0.00E+00
2.452,2.2684,0.00E+00
2.454,2.2683,0.00E+00
2.456,2.2682,0.00E+00
2.458,2.2681,0.00E+00
2.46,2.268,0.00E+00
2.462,2.268,0.00E+00
2.464,2.268,0.00E+00
2.466,2.268,0.00E+00
2.468,2.268,0.00E+00
2.47,2.268,0.00E+00
2.472,2.268,0.00E+00
2.474,2.268,0.00E+00
2.476,2.268,0.00E+00
2.478,2.268,0.00E+00
2.48,2.268,2.66E-16
2.482,2.268,3.00E-04
2.484,2.268,6.00E-04
2.486,2.268,9.00E-04
2.488,2.268,0.0012
2.49,2.268,0.0015
2.492,2.268,0.0018
2.494,2.268,0.0021
2.496,2.268,0.0024
2.498,2.268,0.0027
2.5,2.268,0.003
8,2.22201,0.0029
8.1,2.22061,0.00324
8.2,2.21998,0.00401
8.3,2.21935,0.00403
8.4,2.21803,0.00406
8.5,2.21678,0.00387
8.6,2.21618,0.00311
8.7,2.21496,0.00289
8.8,2.21375,0.00302
8.9,2.2132,0.00301
9,2.21224,0.00299
9.1,2.21088,0.003
9.2,2.20965,0.00301
9.3,2.20857,0.00299
9.4,2.20745,0.00298
9.5,2.206,0.00307
9.6,2.20427,0.00304
9.7,2.20253,0.00256
9.8,2.20105,0.00201
9.9,2.19998,0.00189
10,2.199,0.002
10.1,2.19772,0.00203
10.2,2.19607,0.002
10.3,2.19415,0.00199
10.4,2.19228,0.002
10.5,2.19079,0.002
10.6,2.18952,0.002
10.7,2.18808,0.00201
10.8,2.18635,0.00203
10.9,2.18438,0.00197
11,2.18227,0.00189
11.1,2.18022,0.00197
11.2,2.1784,0.00236
11.3,2.1768,0.00283
11.4,2.17533,0.00306
11.5,2.17391,0.00301
11.6,2.17244,0.00297
11.7,2.17081,0.0032
11.8,2.16902,0.00363
11.9,2.1671,0.00399
12,2.16507,0.00408
12.1,2.16298,0.00401
12.2,2.1609,0.004
12.3,2.15886,0.00421
12.4,2.15689,0.00457
12.5,2.155,0.005
12.6,2.1532,0.00541
12.7,2.15138,0.00575
12.8,2.14943,0.00597
12.9,2.14724,0.00605
13,2.14486,0.00604
